timestamp,sensor_1,sensor_2,sensor_3,is_anomaly
2026-01-01 00:00:00,0.024835707650561634,0.9928288391770536,0.3724215209099503,0
2026-01-01 00:01:00,0.0030872849533840055,0.9983171985624275,0.380079537458264,0
2026-01-01 00:02:00,0.052384426753902515,1.0030147239284013,0.42089597749785035,0
2026-01-01 00:03:00,0.10614899225618665,1.046893046834297,0.4854399923059246,0
2026-01-01 00:04:00,0.028284330161590335,0.9618391345877534,0.4221894984641932,0
2026-01-01 00:05:00,0.038275650812435544,0.9564327442054458,0.419421207037075,0
2026-01-01 00:06:00,0.1389286403226987,1.060031287162349,0.4837832030896092,0
2026-01-01 00:07:00,0.10831923934278756,0.9744184367266353,0.44732467305301366,0
2026-01-01 00:08:00,0.056446291301497295,0.9336495123694702,0.4088550915027378,0
2026-01-01 00:09:00,0.11701252749049695,0.9716956965818222,0.4536416526380971,0
2026-01-01 00:10:00,0.07666916580734158,0.9785008628932272,0.43201594012433003,0
2026-01-01 00:11:00,0.08649910265306118,1.0717034292217094,0.44612596678743505,0
2026-01-01 00:12:00,0.13181826386200973,1.03904898867942,0.4716558707661811,0
2026-01-01 00:13:00,0.033978724491288526,1.048936800938349,0.4319031580873273,0
2026-01-01 00:14:00,0.053306465644646125,1.0312133757976054,0.3826047162069266,0
2026-01-01 00:15:00,0.12133364437408155,1.036081766986406,0.5000457798192084,0
2026-01-01 00:16:00,0.10868718171489103,0.9528214774829369,0.418887318027888,0
2026-01-01 00:17:00,0.18490588639129807,0.9756527415507904,0.5149413911203978,0
2026-01-01 00:18:00,0.13364017654831237,0.9343457785679835,0.46590073744559907,0
2026-01-01 00:19:00,0.11825614944419775,0.9714774411394685,0.4486708052600584,0
2026-01-01 00:20:00,0.2719648376490763,1.0142691781998328,0.5888975403834097,0
2026-01-01 00:21:00,0.1971847781470364,0.9847571602357275,0.5270776778810115,0
2026-01-01 00:22:00,0.22162034740865472,1.0414682892591103,0.5433802947321442,0
2026-01-01 00:23:00,0.15675504474447127,0.9165921093911188,0.45225467829929633,0
2026-01-01 00:24:00,0.21049903261420533,0.9963460887670047,0.5467825107886123,0
2026-01-01 00:25:00,0.25296623832265225,0.9064931578083574,0.5190172829050875,0
2026-01-01 00:26:00,0.19954762485882752,0.9710943450880127,0.5290602563178645,0
2026-01-01 00:27:00,0.2855336865956343,1.0007827658516035,0.5238538368109673,0
2026-01-01 00:28:00,0.24634165491759372,0.9503251508193954,0.5299047552187037,0
2026-01-01 00:29:00,0.2713860648451343,0.9857946767596657,0.5256013278715594,0
2026-01-01 00:30:00,0.26545398399440595,0.9073439613946804,0.5216942048047805,0
2026-01-01 00:31:00,0.39769222847636915,0.8691427658070072,0.600548847575542,0
2026-01-01 00:32:00,0.3139119510133281,0.9770801877900924,0.6139620486390159,0
2026-01-01 00:33:00,0.27117829618782163,1.033235725581282,0.5572379333764621,0
2026-01-01 00:34:00,0.3746357081907455,0.892944858732912,0.5714452723015724,0
2026-01-01 00:35:00,0.2818775450215183,1.0004744201146945,0.5674056369172781,0
2026-01-01 00:36:00,0.3627398759451601,0.9380595387039071,0.5733771190194211,0
2026-01-01 00:37:00,0.26365492460206574,0.8655338487956911,0.523977688855301,0
2026-01-01 00:38:00,0.30453469458830235,0.8720799729324882,0.5301509150186642,0
2026-01-01 00:39:00,0.39005552602693294,0.9256884126548554,0.6067478211456229,0
2026-01-01 00:40:00,0.42636623443399746,0.9008274940976755,0.6285542008349518,0
2026-01-01 00:41:00,0.40720281153546206,0.8514642775880186,0.5834731676289765,0
2026-01-01 00:42:00,0.40200360697516646,0.8283755578391716,0.5562016047572512,0
2026-01-01 00:43:00,0.40184167623384004,0.8666178318119518,0.5864917336991154,0
2026-01-01 00:44:00,0.3520399065158826,0.9144296181899125,0.5598721639952268,0
2026-01-01 00:45:00,0.39900033870981494,0.9001140144812544,0.6016054268007205,0
2026-01-01 00:46:00,0.4209436489840531,0.8709769839128221,0.6208957373715968,0
2026-01-01 00:47:00,0.5057703341365377,0.901648456089152,0.6406220170721368,0
2026-01-01 00:48:00,0.47898847551334955,0.9389814803994072,0.6323382574389309,0
2026-01-01 00:49:00,0.3825027049469119,0.9020238088569947,0.5912961452293386,0
2026-01-01 00:50:00,0.4956589915099308,0.8715011459165378,0.6306398609376954,0
2026-01-01 00:51:00,0.4689528078714945,0.9191315083412726,0.6496591935476451,0
2026-01-01 00:52:00,0.46306412393381224,0.8198094377187726,0.6121703198599904,0
2026-01-01 00:53:00,0.5361476432136271,0.8515432296293948,0.6194321532013635,0
2026-01-01 00:54:00,0.5657168470158666,0.8476357738982322,0.6922814063219835,0
2026-01-01 00:55:00,0.5692824958516165,0.7906576920880463,0.6344392042870833,0
2026-01-01 00:56:00,0.4892569543558592,0.8262415700351409,0.6236038416162781,0
2026-01-01 00:57:00,0.5242034239217487,0.738132483124564,0.5965874008941062,0
2026-01-01 00:58:00,0.5646194533311327,0.9320503600012868,0.7005526757035085,0
2026-01-01 00:59:00,0.6051709646842274,0.7840481040429217,0.7106009792200649,0
2026-01-01 01:00:00,0.5407167766766259,0.9046187336156439,0.6926629098681464,0
2026-01-01 01:01:00,0.5636178453685511,0.8215289442903574,0.6848760529963454,0
2026-01-01 01:02:00,0.5257520538929736,0.8420976448538626,0.6553091173613841,0
2026-01-01 01:03:00,0.5293683656365079,0.7835627719522884,0.6434463996559192,0
2026-01-01 01:04:00,0.6378559569724439,0.8124667597145674,0.7160478453121624,0
2026-01-01 01:05:00,0.6730329058608461,0.8285820533082706,0.7403416877335524,0
2026-01-01 01:06:00,0.6095511072764804,0.8231928725121856,0.7171509315540561,0
2026-01-01 01:07:00,0.6711976443468769,0.8225325953791973,0.7348617338366905,0
2026-01-01 01:08:00,0.6469100769380365,0.7591275752656388,0.7375000477134316,0
2026-01-01 01:09:00,0.6043166735001552,0.7471987478939024,0.6806801347139029,0
2026-01-01 01:10:00,0.662323161826598,0.6851033046917424,0.648644405017862,0
2026-01-01 01:11:00,0.7287714968032019,0.7844919701775229,0.7475286919732707,0
2026-01-01 01:12:00,0.6576294583371868,0.8058930112664573,0.7248764314987084,0
2026-01-01 01:13:00,0.7451380845766423,0.8259410289722073,0.7783491990491092,0
2026-01-01 01:14:00,0.5433370891474671,0.75369392247176,0.6412172908566276,0
2026-01-01 01:15:00,0.7227704712724873,0.6933307951033918,0.7269349349015266,0
2026-01-01 01:16:00,0.6933105251110997,0.6399462949655583,0.6447730933369038,0
2026-01-01 01:17:00,0.6812217253914484,0.7699582679943754,0.7423378933269492,0
2026-01-01 01:18:00,0.7079044270448493,0.6210631357441376,0.6632315612148438,0
2026-01-01 01:19:00,0.6110118973603018,0.6867776963554701,0.6294001268410739,0
2026-01-01 01:20:00,0.7064096556557635,0.6854531054167132,0.6860445877060326,0
2026-01-01 01:21:00,0.7421800372872994,0.6859865609387686,0.7358741748676988,0
2026-01-01 01:22:00,0.8050778281171279,0.683971364299743,0.7512938886272181,0
2026-01-01 01:23:00,0.7120552046815181,0.6817423019315061,0.6866590106947591,0
2026-01-01 01:24:00,0.7042558190686987,0.5466529588957775,0.6327354918506595,0
2026-01-01 01:25:00,0.726229953293032,0.6606733649240796,0.6641134847671335,0
2026-01-01 01:26:00,0.8036500764434064,0.5409152358489131,0.6817128649265793,0
2026-01-01 01:27:00,0.7808038936559311,0.6813931157758832,0.71624791153085,0
2026-01-01 01:28:00,0.7442882494099912,0.6093496656162711,0.6849294292825854,0
2026-01-01 01:29:00,0.8027724654178853,0.5215140798735284,0.7035529766056144,0
2026-01-01 01:30:00,0.7882180847693885,0.5808527305342827,0.7163494610940107,0
2026-01-01 01:31:00,0.8379732241547444,0.5851940816465042,0.76199657710238,0
2026-01-01 01:32:00,0.7605361232927412,0.6653063362289056,0.7431237248131394,0
2026-01-01 01:33:00,0.7852739001910596,0.6076161644757341,0.7036388716065618,0
2026-01-01 01:34:00,0.7879896536763217,0.606959660742109,0.7159590845177108,0
2026-01-01 01:35:00,0.7402765981363341,0.6406926502582414,0.6997918971006686,0
2026-01-01 01:36:00,0.8340342882025643,0.5686603387457209,0.6848636547653891,0
2026-01-01 01:37:00,0.8379750336960246,0.602955581864002,0.7196220622250207,0
2026-01-01 01:38:00,0.8307894361173918,0.5911613384948297,0.7315924635253447,0
2026-01-01 01:39:00,0.8243328360558243,0.4843112033146039,0.6848662542565199,0
2026-01-01 01:40:00,0.7707384683903924,0.6138953817430666,0.7182477348155654,0
2026-01-01 01:41:00,0.8258353909026527,0.46078860735257543,0.6890895100733387,0
2026-01-01 01:42:00,0.8350078854100961,0.5691763353067636,0.6932614153267683,0
2026-01-01 01:43:00,0.8172204769569997,0.438906320122134,0.6762667489122041,0
2026-01-01 01:44:00,0.8543750398647503,0.536222298077274,0.730685687278835,0
2026-01-01 01:45:00,0.8876605986047506,0.5906060669060371,0.7813062495581578,0
2026-01-01 01:46:00,0.9666993244907546,0.47816149724812296,0.7926215053465338,0
2026-01-01 01:47:00,0.8859636438292343,0.46724386785639876,0.7156180739843407,0
2026-01-01 01:48:00,0.8948692620394645,0.5017868577220158,0.7625480650520865,0
2026-01-01 01:49:00,0.882938225830572,0.44595111033805224,0.6903553705557032,0
2026-01-01 01:50:00,0.7953020628330764,0.5444446958292362,0.6760443536240959,0
2026-01-01 01:51:00,0.8944058966008553,0.4542048418752415,0.7269009185133206,0
2026-01-01 01:52:00,0.9031444832889751,0.41960675767060623,0.7023540421355239,0
2026-01-01 01:53:00,1.0276064362848516,0.39957739339721027,0.7816274704221744,0
2026-01-01 01:54:00,0.8990471845505672,0.37087801849384505,0.7276391605247681,0
2026-01-01 01:55:00,0.9278726241527332,0.37702970711138983,0.7154053588062753,0
2026-01-01 01:56:00,0.9150984018605586,0.3817349543617847,0.7059964136383313,0
2026-01-01 01:57:00,0.8623471269141313,0.36569790611152875,0.6463030310200533,0
2026-01-01 01:58:00,0.9817771183564783,0.3479433189589342,0.6942440024649738,0
2026-01-01 01:59:00,0.9659951029439423,0.47652827709340123,0.7687574402982557,0
2026-01-01 02:00:00,0.9716196708894866,0.31077843139449535,0.728620580023654,0
2026-01-01 02:01:00,0.8901751045660851,0.3602755513970039,0.671756523157239,0
2026-01-01 02:02:00,1.0092670204767857,0.3731954104940704,0.7628676264678069,0
2026-01-01 02:03:00,0.8724236549438952,0.36566583654554474,0.6982504730389267,0
2026-01-01 02:04:00,0.9751537025237402,0.32178773951651146,0.7418376435854559,0
2026-01-01 02:05:00,1.0585336759659705,0.3032081453838783,0.7649797814851692,0
2026-01-01 02:06:00,0.9025892123075211,0.32831430094053793,0.6762813773338747,0
2026-01-01 02:07:00,0.9268110524671336,0.3095260837651014,0.6495244040062592,0
2026-01-01 02:08:00,0.9630228930508379,0.27368551071248787,0.6746840472319591,0
2026-01-01 02:09:00,0.9356851119307786,0.19894430812083164,0.6353736742464383,0
2026-01-01 02:10:00,0.8860481950221444,0.24401912755962318,0.6121899358084528,0
2026-01-01 02:11:00,0.969635617072117,0.20043813758578807,0.6669256905366406,0
